date,open,close,high,low,volume,code
2015-11-20,10.47,10.42,10.54,10.31,175252.0,002237
2015-11-23,10.3,10.14,10.34,10.1,175944.0,002237
2015-11-24,10.08,10.27,10.3,9.98,125960.0,002237
2015-11-25,10.49,10.54,10.64,10.42,296988.0,002237
2015-11-26,10.35,10.42,10.65,10.29,225134.0,002237
2015-11-27,10.32,9.58,10.36,9.41,198428.0,002237
2015-11-30,9.54,9.41,9.63,8.95,157850.0,002237
2015-12-01,9.46,9.68,9.89,9.4,126767.0,002237
2015-12-02,9.62,9.63,9.76,9.32,107067.0,002237
2015-12-10,9.25,9.18,9.43,9.0,186648.0,002237
2015-12-11,9.08,9.24,9.37,8.9,135541.0,002237
2015-12-14,9.14,10.16,10.16,9.07,336716.0,002237
2015-12-15,9.96,10.03,10.14,9.81,258870.0,002237
2015-12-16,9.96,10.14,10.35,9.92,235531.0,002237
2015-12-17,10.3,10.21,10.31,10.02,253386.0,002237
2015-12-18,10.0,10.1,10.18,9.95,164812.0,002237
2015-12-21,10.17,10.25,10.3,10.1,152639.0,002237
2015-12-22,10.35,10.43,10.64,10.28,242025.0,002237
2015-12-23,10.3,10.13,10.38,10.1,149435.0,002237
2015-12-24,10.11,10.44,10.44,10.04,167846.0,002237
2015-12-25,10.44,10.35,10.52,10.23,123532.0,002237
2015-12-28,10.33,10.02,10.36,10.02,142517.0,002237
2015-12-29,9.97,10.16,10.17,9.93,85116.0,002237
2015-12-30,10.17,10.21,10.26,10.01,106069.0,002237
2015-12-31,10.11,9.98,10.15,9.98,83495.0,002237
